Ticker,AverageTarget,MaxTarget,LowTarget,CurrentPrice
ZYME,21.0,30.0,13.0,12.0
ZVRA,22.0,25.0,18.0,9.0
ZTS,212.0,244.0,160.0,157.0
ZTO,21.0,22.0,19.0,17.0
ZS,294.0,385.0,207.0,310.0
ZM,87.0,115.0,71.0,77.0
ZLAB,47.0,55.0,36.0,36.0
ZKH,4.0,4.0,4.0,3.0
ZK,32.0,38.0,26.0,26.0
ZION,57.0,71.0,40.0,49.0
ZIMV,16.0,23.0,10.0,8.0
ZH,4.0,4.0,4.0,3.0
ZGN,8.0,10.0,7.0,8.0
ZG,81.0,95.0,60.0,67.0
ZEUS,41.0,41.0,41.0,30.0
ZETA,30.0,45.0,15.0,16.0
ZENA,9.0,9.0,9.0,3.0
ZD,47.0,95.0,33.0,31.0
ZBRA,331.0,425.0,250.0,296.0
ZBIO,36.0,45.0,30.0,9.0
YUMC,48.0,60.0,37.0,43.0
YUM,158.0,185.0,135.0,141.0
YPF,41.0,59.0,25.0,33.0
YOU,32.0,45.0,26.0,26.0
YMM,15.0,18.0,10.0,11.0
YMAB,15.0,26.0,3.0,4.0
YEXT,9.0,10.0,8.0,8.0
YETI,39.0,55.0,29.0,30.0
YELP,34.0,38.0,30.0,34.0
XYZ,76.0,115.0,50.0,63.0
XYL,143.0,165.0,125.0,125.0
XRX,9.0,11.0,8.0,5.0
XPRO,12.0,12.0,12.0,8.0
XPOF,13.0,19.0,9.0,8.0
XPEV,23.0,31.0,16.0,19.0
XPER,19.0,30.0,12.0,7.0
XPEL,58.0,58.0,58.0,36.0
XOMA,69.0,104.0,35.0,26.0
XOM,125.0,144.0,105.0,111.0
XNCR,28.0,34.0,6.0,8.0
XMTR,35.0,48.0,21.0,32.0
XIFR,17.0,30.0,9.0,8.0
XENE,54.0,67.0,47.0,31.0
XEL,75.0,80.0,68.0,67.0
WYNN,112.0,122.0,99.0,89.0
WY,33.0,38.0,30.0,26.0
WWW,19.0,22.0,17.0,17.0
WWD,228.0,291.0,160.0,241.0
WVE,20.0,36.0,10.0,6.0
WULF,7.0,11.0,4.0,3.0
WU,10.0,13.0,7.0,8.0
WTTR,14.0,16.0,14.0,8.0
WTS,231.0,275.0,199.0,245.0
WTRG,43.0,46.0,41.0,38.0
WTFC,135.0,157.0,115.0,122.0
WTBA,23.0,23.0,23.0,19.0
WT,12.0,15.0,9.0,10.0
WSR,15.0,16.0,14.0,12.0
WSM,176.0,215.0,134.0,158.0
WSFS,62.0,68.0,55.0,53.0
WSC,40.0,54.0,32.0,26.0
WSBC,38.0,45.0,34.0,30.0
WS,34.0,34.0,34.0,25.0
WRN,4.0,4.0,4.0,1.0
WRLD,10.0,10.0,10.0,156.0
WRBY,22.0,32.0,18.0,22.0
WRB,70.0,80.0,60.0,73.0
WPC,100.0,420.0,61.0,64.0
WOW,6.0,6.0,6.0,4.0
WOR,52.0,67.0,44.0,59.0
WOOF,3.0,4.0,2.0,2.0
WOLF,11.0,20.0,3.0,0.0
WNS,62.0,75.0,51.0,58.0
WNEB,8.0,8.0,8.0,8.0
WNC,9.0,9.0,9.0,10.0
WMT,106.0,120.0,81.0,97.0
WMS,139.0,160.0,133.0,117.0
WMG,33.0,44.0,23.0,26.0
WMB,61.0,70.0,55.0,60.0
WM,248.0,277.0,220.0,234.0
WLK,90.0,101.0,76.0,73.0
WLDN,51.0,56.0,47.0,58.0
WKC,29.0,32.0,26.0,27.0
WIX,228.0,300.0,189.0,158.0
WING,352.0,440.0,255.0,360.0
WHR,99.0,138.0,76.0,94.0
WHF,10.0,12.0,9.0,8.0
WHD,52.0,57.0,48.0,43.0
WH,107.0,119.0,94.0,79.0
WGO,48.0,75.0,37.0,31.0
WFRD,96.0,142.0,62.0,47.0
WFG,100.0,115.0,90.0,75.0
WFC,77.0,90.0,57.0,77.0
WEX,176.0,255.0,135.0,141.0
WEST,10.0,13.0,9.0,5.0
WES,39.0,44.0,37.0,38.0
WERN,30.0,52.0,21.0,27.0
WEN,16.0,29.0,13.0,12.0
WELL,163.0,242.0,115.0,154.0
WEC,107.0,124.0,98.0,105.0
WEAV,16.0,18.0,14.0,8.0
WDFC,301.0,322.0,280.0,236.0
WDAY,293.0,345.0,190.0,236.0
WD,102.0,110.0,95.0,69.0
WCN,212.0,230.0,195.0,187.0
WCC,212.0,245.0,180.0,181.0
WBTN,14.0,23.0,9.0,8.0
WBD,12.0,18.0,8.0,10.0
WBA,10.0,15.0,7.0,11.0
WB,9.0,12.0,7.0,9.0
WAY,40.0,52.0,27.0,37.0
WAT,390.0,460.0,325.0,342.0
WASH,31.0,34.0,28.0,27.0
WALD,5.0,7.0,4.0,2.0
WAL,97.0,116.0,80.0,74.0
WAFD,30.0,32.0,29.0,28.0
WABC,52.0,55.0,50.0,47.0
WAB,211.0,226.0,194.0,202.0
W,43.0,61.0,25.0,48.0
