Ticker,AverageTarget,MaxTarget,LowTarget,CurrentPrice
ZYME,21.0,30.0,13.0,12.0
ZWS,36.0,40.0,29.0,35.0
ZVIA,3.0,3.0,3.0,3.0
ZUMZ,25.0,25.0,25.0,11.0
ZTS,212.0,244.0,165.0,164.0
ZTO,21.0,22.0,19.0,17.0
ZS,292.0,385.0,207.0,301.0
ZNTL,8.0,20.0,2.0,1.0
ZM,87.0,115.0,71.0,76.0
ZLAB,47.0,55.0,36.0,41.0
ZKH,4.0,4.0,4.0,3.0
ZK,32.0,38.0,26.0,25.0
ZION,57.0,71.0,40.0,47.0
ZIMV,16.0,23.0,10.0,9.0
ZH,4.0,4.0,4.0,3.0
ZGN,8.0,10.0,7.0,8.0
ZG,81.0,95.0,60.0,69.0
ZEUS,41.0,41.0,41.0,30.0
ZETA,30.0,45.0,15.0,12.0
ZD,47.0,95.0,33.0,30.0
ZBRA,331.0,425.0,250.0,283.0
ZBIO,36.0,45.0,30.0,10.0
ZBH,111.0,135.0,95.0,91.0
Z,83.0,100.0,71.0,70.0
YUMC,48.0,60.0,37.0,43.0
YSG,3.0,3.0,3.0,9.0
YPF,41.0,59.0,25.0,36.0
YOU,32.0,45.0,26.0,24.0
YMM,15.0,18.0,10.0,12.0
YMAB,15.0,26.0,3.0,4.0
YETI,39.0,55.0,29.0,29.0
YELP,34.0,38.0,30.0,35.0
XYZ,76.0,115.0,50.0,61.0
XYL,143.0,165.0,125.0,125.0
XRAY,20.0,28.0,14.0,15.0
XPRO,12.0,12.0,12.0,9.0
XPOF,13.0,19.0,9.0,8.0
XPO,134.0,167.0,113.0,120.0
XPEV,22.0,31.0,12.0,18.0
XPER,19.0,30.0,12.0,7.0
XPEL,58.0,58.0,58.0,36.0
XOM,125.0,144.0,105.0,112.0
XMTR,35.0,48.0,21.0,30.0
XIFR,17.0,30.0,9.0,8.0
XHR,13.0,17.0,9.0,11.0
XGN,7.0,8.0,7.0,7.0
XERS,6.0,8.0,4.0,4.0
XENE,54.0,67.0,47.0,32.0
WYNN,113.0,122.0,99.0,84.0
WWW,19.0,22.0,17.0,17.0
WWD,222.0,291.0,160.0,232.0
WVE,20.0,36.0,10.0,6.0
WULF,7.0,11.0,4.0,4.0
WU,10.0,13.0,7.0,8.0
WTW,356.0,400.0,272.0,296.0
WTTR,14.0,16.0,14.0,9.0
WTS,222.0,240.0,199.0,238.0
WTRG,43.0,46.0,41.0,38.0
WTFC,135.0,157.0,115.0,117.0
WT,12.0,15.0,9.0,10.0
WST,332.0,400.0,250.0,221.0
WSO,486.0,540.0,455.0,431.0
WSM,177.0,215.0,134.0,153.0
WSFS,62.0,68.0,55.0,51.0
WSC,40.0,54.0,32.0,26.0
WSBC,38.0,45.0,34.0,30.0
WS,34.0,34.0,34.0,24.0
WRN,4.0,4.0,4.0,1.0
WRLD,10.0,10.0,10.0,150.0
WRBY,22.0,32.0,18.0,22.0
WRB,70.0,80.0,60.0,73.0
